gene1	gene2	pathwayID	type
Cyp2c23	Ugt1a7c	mmu00830	14
Cyp2c23	Ugt1a5	mmu00830	14
Cyp2c23	Ugt1a9	mmu00830	14
Cyp2c23	Ugt1a6b	mmu00830	14
Cyp2c23	Ugt1a1	mmu00830	14
Cyp2c23	Ugt2a2	mmu00830	14
Cyp2c23	Ugt2b1	mmu00830	14
Cyp2c23	Ugt2a3	mmu00830	14
Cyp2c23	Ugt2a1	mmu00830	14
Cyp2c23	Ugt1a6a	mmu00830	14
Cyp2b23	Ugt2b38	mmu00830	14
Cyp2b23	Ugt2b34	mmu00830	14
Cyp2b23	Ugt2b37	mmu00830	14
Cyp2b23	Ugt1a2	mmu00830	14
Cyp2b23	Ugt2b5	mmu00830	14
Cyp2b23	Ugt2b36	mmu00830	14
Cyp2b23	Ugt2b35	mmu00830	14
Cyp2b23	Ugt1a10	mmu00830	14
Cyp2b23	Ugt1a7c	mmu00830	14
Cyp2b23	Ugt1a5	mmu00830	14
Cyp2b23	Ugt1a9	mmu00830	14
Cyp2b23	Ugt1a6b	mmu00830	14
Cyp2b23	Ugt1a1	mmu00830	14
Cyp2b23	Ugt2a2	mmu00830	14
Cyp2b23	Ugt2b1	mmu00830	14
Cyp2b23	Ugt2a3	mmu00830	14
Cyp2b23	Ugt2a1	mmu00830	14
Cyp2b23	Ugt1a6a	mmu00830	14
Cyp2c54	Ugt2b38	mmu00830	14
Cyp2c54	Ugt2b34	mmu00830	14
Cyp2c54	Ugt2b37	mmu00830	14
Cyp2c54	Ugt1a2	mmu00830	14
Cyp2c54	Ugt2b5	mmu00830	14
Cyp2c54	Ugt2b36	mmu00830	14
Cyp2c54	Ugt2b35	mmu00830	14
Cyp2c54	Ugt1a10	mmu00830	14
Cyp2c54	Ugt1a7c	mmu00830	14
Cyp2c54	Ugt1a5	mmu00830	14
Cyp2c54	Ugt1a9	mmu00830	14
Cyp2c54	Ugt1a6b	mmu00830	14
Cyp2c54	Ugt1a1	mmu00830	14
Cyp2c54	Ugt2a2	mmu00830	14
Cyp2c54	Ugt2b1	mmu00830	14
Cyp2c54	Ugt2a3	mmu00830	14
Cyp2c54	Ugt2a1	mmu00830	14
Cyp2c54	Ugt1a6a	mmu00830	14
Cyp2c68	Ugt2b38	mmu00830	14
Cyp2c68	Ugt2b34	mmu00830	14
Cyp2c68	Ugt2b37	mmu00830	14
Cyp2c68	Ugt1a2	mmu00830	14
Cyp2c68	Ugt2b5	mmu00830	14
Cyp2c68	Ugt2b36	mmu00830	14
Cyp2c68	Ugt2b35	mmu00830	14
Cyp2c68	Ugt1a10	mmu00830	14
Cyp2c68	Ugt1a7c	mmu00830	14
Cyp2c68	Ugt1a5	mmu00830	14
Cyp2c68	Ugt1a9	mmu00830	14
Cyp2c68	Ugt1a6b	mmu00830	14
Cyp2c68	Ugt1a1	mmu00830	14
Cyp2c68	Ugt2a2	mmu00830	14
Cyp2c68	Ugt2b1	mmu00830	14
Cyp2c68	Ugt2a3	mmu00830	14
Cyp2c68	Ugt2a1	mmu00830	14
Cyp2c68	Ugt1a6a	mmu00830	14
Cyp2c66	Ugt2b38	mmu00830	14
Cyp2c66	Ugt2b34	mmu00830	14
Cyp2c66	Ugt2b37	mmu00830	14
Cyp2c66	Ugt1a2	mmu00830	14
Cyp2c66	Ugt2b5	mmu00830	14
Cyp2c66	Ugt2b36	mmu00830	14
Cyp2c66	Ugt2b35	mmu00830	14
Cyp2c66	Ugt1a10	mmu00830	14
Cyp2c66	Ugt1a7c	mmu00830	14
Cyp2c66	Ugt1a5	mmu00830	14
Cyp2c66	Ugt1a9	mmu00830	14
Cyp2c66	Ugt1a6b	mmu00830	14
Cyp2c66	Ugt1a1	mmu00830	14
Cyp2c66	Ugt2a2	mmu00830	14
Cyp2c66	Ugt2b1	mmu00830	14
Cyp2c66	Ugt2a3	mmu00830	14
Cyp2c66	Ugt2a1	mmu00830	14
Cyp2c66	Ugt1a6a	mmu00830	14
Cyp2c55	Ugt2b38	mmu00830	14
Cyp2c55	Ugt2b34	mmu00830	14
Cyp2c55	Ugt2b37	mmu00830	14
Cyp2c55	Ugt1a2	mmu00830	14
Cyp2c55	Ugt2b5	mmu00830	14
Cyp2c55	Ugt2b36	mmu00830	14
Cyp2c55	Ugt2b35	mmu00830	14
Cyp2c55	Ugt1a10	mmu00830	14
Cyp2c55	Ugt1a7c	mmu00830	14
Cyp2c55	Ugt1a5	mmu00830	14
Cyp2c55	Ugt1a9	mmu00830	14
Cyp2c55	Ugt1a6b	mmu00830	14
Cyp2c55	Ugt1a1	mmu00830	14
Cyp2c55	Ugt2a2	mmu00830	14
Cyp2c55	Ugt2b1	mmu00830	14
Cyp2c55	Ugt2a3	mmu00830	14
Cyp2c55	Ugt2a1	mmu00830	14
Cyp2c55	Ugt1a6a	mmu00830	14
Cyp2c65	Ugt2b38	mmu00830	14
Cyp2c65	Ugt2b34	mmu00830	14
Cyp2c65	Ugt2b37	mmu00830	14
Cyp2c65	Ugt1a2	mmu00830	14
Cyp2c65	Ugt2b5	mmu00830	14
Cyp2c65	Ugt2b36	mmu00830	14
Cyp2c65	Ugt2b35	mmu00830	14
Cyp2c65	Ugt1a10	mmu00830	14
Cyp2c65	Ugt1a7c	mmu00830	14
Cyp2c65	Ugt1a5	mmu00830	14
Cyp2c65	Ugt1a9	mmu00830	14
Cyp2c65	Ugt1a6b	mmu00830	14
Cyp2c65	Ugt1a1	mmu00830	14
Cyp2c65	Ugt2a2	mmu00830	14
Cyp2c65	Ugt2b1	mmu00830	14
Cyp2c65	Ugt2a3	mmu00830	14
Cyp2c65	Ugt2a1	mmu00830	14
Cyp2c65	Ugt1a6a	mmu00830	14
Cyp2s1	Ugt2b38	mmu00830	14
Cyp2s1	Ugt2b34	mmu00830	14
Cyp2s1	Ugt2b37	mmu00830	14
Cyp2s1	Ugt1a2	mmu00830	14
Cyp2s1	Ugt2b5	mmu00830	14
Cyp2s1	Ugt2b36	mmu00830	14
Cyp2s1	Ugt2b35	mmu00830	14
Cyp2s1	Ugt1a10	mmu00830	14
Cyp2s1	Ugt1a7c	mmu00830	14
Cyp2s1	Ugt1a5	mmu00830	14
Cyp2s1	Ugt1a9	mmu00830	14
Cyp2s1	Ugt1a6b	mmu00830	14
Cyp2s1	Ugt1a1	mmu00830	14
Cyp2s1	Ugt2a2	mmu00830	14
Cyp2s1	Ugt2b1	mmu00830	14
Cyp2s1	Ugt2a3	mmu00830	14
Cyp2s1	Ugt2a1	mmu00830	14
Cyp2s1	Ugt1a6a	mmu00830	14
Cyp4a32	Ugt2b38	mmu00830	14
Cyp4a32	Ugt2b34	mmu00830	14
Cyp4a32	Ugt2b37	mmu00830	14
Cyp4a32	Ugt1a2	mmu00830	14
Cyp4a32	Ugt2b5	mmu00830	14
Cyp4a32	Ugt2b36	mmu00830	14
Cyp4a32	Ugt2b35	mmu00830	14
Cyp4a32	Ugt1a10	mmu00830	14
Cyp4a32	Ugt1a7c	mmu00830	14
Cyp4a32	Ugt1a5	mmu00830	14
Cyp4a32	Ugt1a9	mmu00830	14
Cyp4a32	Ugt1a6b	mmu00830	14
Cyp4a32	Ugt1a1	mmu00830	14
Cyp4a32	Ugt2a2	mmu00830	14
Cyp4a32	Ugt2b1	mmu00830	14
Cyp4a32	Ugt2a3	mmu00830	14
Cyp4a32	Ugt2a1	mmu00830	14
Cyp4a32	Ugt1a6a	mmu00830	14
Cyp4a10	Ugt2b38	mmu00830	14
Cyp4a10	Ugt2b34	mmu00830	14
Cyp4a10	Ugt2b37	mmu00830	14
Cyp4a10	Ugt1a2	mmu00830	14
Cyp4a10	Ugt2b5	mmu00830	14
Cyp4a10	Ugt2b36	mmu00830	14
Cyp4a10	Ugt2b35	mmu00830	14
Cyp4a10	Ugt1a10	mmu00830	14
Cyp4a10	Ugt1a7c	mmu00830	14
Cyp4a10	Ugt1a5	mmu00830	14
Cyp4a10	Ugt1a9	mmu00830	14
Cyp4a10	Ugt1a6b	mmu00830	14
Cyp4a10	Ugt1a1	mmu00830	14
Cyp4a10	Ugt2a2	mmu00830	14
Cyp4a10	Ugt2b1	mmu00830	14
Cyp4a10	Ugt2a3	mmu00830	14
Cyp4a10	Ugt2a1	mmu00830	14
Cyp4a10	Ugt1a6a	mmu00830	14
Cyp4a12b	Ugt2b38	mmu00830	14
Cyp4a12b	Ugt2b34	mmu00830	14
Cyp4a12b	Ugt2b37	mmu00830	14
Cyp4a12b	Ugt1a2	mmu00830	14
Cyp4a12b	Ugt2b5	mmu00830	14
Cyp4a12b	Ugt2b36	mmu00830	14
Cyp4a12b	Ugt2b35	mmu00830	14
Cyp4a12b	Ugt1a10	mmu00830	14
Cyp4a12b	Ugt1a7c	mmu00830	14
Cyp4a12b	Ugt1a5	mmu00830	14
Cyp4a12b	Ugt1a9	mmu00830	14
Cyp4a12b	Ugt1a6b	mmu00830	14
Cyp4a12b	Ugt1a1	mmu00830	14
Cyp4a12b	Ugt2a2	mmu00830	14
Cyp4a12b	Ugt2b1	mmu00830	14
Cyp4a12b	Ugt2a3	mmu00830	14
Cyp4a12b	Ugt2a1	mmu00830	14
Cyp4a12b	Ugt1a6a	mmu00830	14
Cyp4a14	Ugt2b38	mmu00830	14
Cyp4a14	Ugt2b34	mmu00830	14
Cyp4a14	Ugt2b37	mmu00830	14
Cyp4a14	Ugt1a2	mmu00830	14
Cyp4a14	Ugt2b5	mmu00830	14
Cyp4a14	Ugt2b36	mmu00830	14
Cyp4a14	Ugt2b35	mmu00830	14
Cyp4a14	Ugt1a10	mmu00830	14
Cyp4a14	Ugt1a7c	mmu00830	14
Cyp4a14	Ugt1a5	mmu00830	14
Cyp4a14	Ugt1a9	mmu00830	14
Cyp4a14	Ugt1a6b	mmu00830	14
Cyp4a14	Ugt1a1	mmu00830	14
Cyp4a14	Ugt2a2	mmu00830	14
Cyp4a14	Ugt2b1	mmu00830	14
Cyp4a14	Ugt2a3	mmu00830	14
Cyp4a14	Ugt2a1	mmu00830	14
Cyp4a14	Ugt1a6a	mmu00830	14
Cyp4a29	Ugt2b38	mmu00830	14
Cyp4a29	Ugt2b34	mmu00830	14
Cyp4a29	Ugt2b37	mmu00830	14
Cyp4a29	Ugt1a2	mmu00830	14
Cyp4a29	Ugt2b5	mmu00830	14
Cyp4a29	Ugt2b36	mmu00830	14
Cyp4a29	Ugt2b35	mmu00830	14
Cyp4a29	Ugt1a10	mmu00830	14
Cyp4a29	Ugt1a7c	mmu00830	14
Cyp4a29	Ugt1a5	mmu00830	14
Cyp4a29	Ugt1a9	mmu00830	14
Cyp4a29	Ugt1a6b	mmu00830	14
Cyp4a29	Ugt1a1	mmu00830	14
Cyp4a29	Ugt2a2	mmu00830	14
Cyp4a29	Ugt2b1	mmu00830	14
Cyp4a29	Ugt2a3	mmu00830	14
Cyp4a29	Ugt2a1	mmu00830	14
Cyp4a29	Ugt1a6a	mmu00830	14
Cyp4a12a	Ugt2b38	mmu00830	14
Cyp4a12a	Ugt2b34	mmu00830	14
Cyp4a12a	Ugt2b37	mmu00830	14
Cyp4a12a	Ugt1a2	mmu00830	14
Cyp4a12a	Ugt2b5	mmu00830	14
Cyp4a12a	Ugt2b36	mmu00830	14
Cyp4a12a	Ugt2b35	mmu00830	14
Cyp4a12a	Ugt1a10	mmu00830	14
Cyp4a12a	Ugt1a7c	mmu00830	14
Cyp4a12a	Ugt1a5	mmu00830	14
Cyp4a12a	Ugt1a9	mmu00830	14
Cyp4a12a	Ugt1a6b	mmu00830	14
Cyp4a12a	Ugt1a1	mmu00830	14
Cyp4a12a	Ugt2a2	mmu00830	14
Cyp4a12a	Ugt2b1	mmu00830	14
Cyp4a12a	Ugt2a3	mmu00830	14
Cyp4a12a	Ugt2a1	mmu00830	14
Cyp4a12a	Ugt1a6a	mmu00830	14
Cyp4a30b	Ugt2b38	mmu00830	14
Cyp4a30b	Ugt2b34	mmu00830	14
Cyp4a30b	Ugt2b37	mmu00830	14
Cyp4a30b	Ugt1a2	mmu00830	14
Cyp4a30b	Ugt2b5	mmu00830	14
Cyp4a30b	Ugt2b36	mmu00830	14
Cyp4a30b	Ugt2b35	mmu00830	14
Cyp4a30b	Ugt1a10	mmu00830	14
Cyp4a30b	Ugt1a7c	mmu00830	14
Cyp4a30b	Ugt1a5	mmu00830	14
Cyp4a30b	Ugt1a9	mmu00830	14
Cyp4a30b	Ugt1a6b	mmu00830	14
Cyp4a30b	Ugt1a1	mmu00830	14
Cyp4a30b	Ugt2a2	mmu00830	14
Cyp4a30b	Ugt2b1	mmu00830	14
Cyp4a30b	Ugt2a3	mmu00830	14
Cyp4a30b	Ugt2a1	mmu00830	14
Cyp4a30b	Ugt1a6a	mmu00830	14
Cyp4a31	Ugt2b38	mmu00830	14
Cyp4a31	Ugt2b34	mmu00830	14
Cyp4a31	Ugt2b37	mmu00830	14
Cyp4a31	Ugt1a2	mmu00830	14
Cyp4a31	Ugt2b5	mmu00830	14
Cyp4a31	Ugt2b36	mmu00830	14
Cyp4a31	Ugt2b35	mmu00830	14
Cyp4a31	Ugt1a10	mmu00830	14
Cyp4a31	Ugt1a7c	mmu00830	14
Cyp4a31	Ugt1a5	mmu00830	14
Cyp4a31	Ugt1a9	mmu00830	14
Cyp4a31	Ugt1a6b	mmu00830	14
Cyp4a31	Ugt1a1	mmu00830	14
Cyp4a31	Ugt2a2	mmu00830	14
Cyp4a31	Ugt2b1	mmu00830	14
Cyp4a31	Ugt2a3	mmu00830	14
Cyp4a31	Ugt2a1	mmu00830	14
Cyp4a31	Ugt1a6a	mmu00830	14
Dgat1	Sdr16c5	mmu00830	5
Dgat1	Hsd17b6	mmu00830	5
Awat2	Sdr16c5	mmu00830	5
Awat2	Hsd17b6	mmu00830	5
Lrat	Sdr16c5	mmu00830	5
Lrat	Hsd17b6	mmu00830	5
Sdr16c5	Retsat	mmu00830	5
Hsd17b6	Retsat	mmu00830	5
Sdr16c5	Bco1	mmu00830	8
Hsd17b6	Bco1	mmu00830	8
Sdr16c5	Aldh1a1	mmu00830	8
Sdr16c5	Aldh1a2	mmu00830	8
Sdr16c5	Aldh1a7	mmu00830	8
Hsd17b6	Aldh1a1	mmu00830	8
Hsd17b6	Aldh1a2	mmu00830	8
Hsd17b6	Aldh1a7	mmu00830	8
Sdr16c5	Aox1	mmu00830	8
Sdr16c5	Aox2	mmu00830	8
Sdr16c5	Aox3	mmu00830	8
Sdr16c5	Aox4	mmu00830	8
Hsd17b6	Aox1	mmu00830	8
Hsd17b6	Aox2	mmu00830	8
Hsd17b6	Aox3	mmu00830	8
Hsd17b6	Aox4	mmu00830	8
Cyp26a1	Sdr16c5	mmu00830	5
Cyp26a1	Hsd17b6	mmu00830	5
Alas1	Alad	mmu00860	116
Alas2	Alad	mmu00860	116
Hmbs	Alad	mmu00860	64
Uros	Hmbs	mmu00860	93
Urod	Uros	mmu00860	95
Cpox	Urod	mmu00860	101
Ppox	Cpox	mmu00860	102
Cox10	Fech	mmu00860	65
Cox15	Cox10	mmu00860	41
Hccs	Fech	mmu00860	65
Cox10	Hccs	mmu00860	65
Hmox1	Blvra	mmu00860	107
Hmox1	Blvrb	mmu00860	107
Hmox2	Blvra	mmu00860	107
Hmox2	Blvrb	mmu00860	107
Blvra	Ugt2b38	mmu00860	110
Blvra	Ugt2b34	mmu00860	110
Blvra	Ugt2b37	mmu00860	110
Blvra	Ugt1a2	mmu00860	110
Blvra	Ugt2b5	mmu00860	110
Blvra	Ugt2b36	mmu00860	110
Blvra	Ugt2b35	mmu00860	110
Blvra	Ugt1a10	mmu00860	110
Blvra	Ugt1a7c	mmu00860	110
Blvra	Ugt1a5	mmu00860	110
Blvra	Ugt1a9	mmu00860	110
Blvra	Ugt1a6b	mmu00860	110
Blvra	Ugt1a1	mmu00860	110
Blvra	Ugt2a2	mmu00860	110
Blvra	Ugt2b1	mmu00860	110
Blvra	Ugt2a3	mmu00860	110
Blvra	Ugt2a1	mmu00860	110
Blvra	Ugt1a6a	mmu00860	110
Blvrb	Ugt2b38	mmu00860	110
Blvrb	Ugt2b34	mmu00860	110
Blvrb	Ugt2b37	mmu00860	110
Blvrb	Ugt1a2	mmu00860	110
Blvrb	Ugt2b5	mmu00860	110
Blvrb	Ugt2b36	mmu00860	110
Blvrb	Ugt2b35	mmu00860	110
Blvrb	Ugt1a10	mmu00860	110
Blvrb	Ugt1a7c	mmu00860	110
Blvrb	Ugt1a5	mmu00860	110
Blvrb	Ugt1a9	mmu00860	110
Blvrb	Ugt1a6b	mmu00860	110
Blvrb	Ugt1a1	mmu00860	110
Blvrb	Ugt2a2	mmu00860	110
Blvrb	Ugt2b1	mmu00860	110
Blvrb	Ugt2a3	mmu00860	110
Blvrb	Ugt2a1	mmu00860	110
Blvrb	Ugt1a6a	mmu00860	110
Gusb	Ugt2b38	mmu00860	68
Gusb	Ugt2b34	mmu00860	68
Gusb	Ugt2b37	mmu00860	68
Gusb	Ugt1a2	mmu00860	68
Gusb	Ugt2b5	mmu00860	68
Gusb	Ugt2b36	mmu00860	68
Gusb	Ugt2b35	mmu00860	68
Gusb	Ugt1a10	mmu00860	68
Gusb	Ugt1a7c	mmu00860	68
Gusb	Ugt1a5	mmu00860	68
Gusb	Ugt1a9	mmu00860	68
Gusb	Ugt1a6b	mmu00860	68
Gusb	Ugt1a1	mmu00860	68
Gusb	Ugt2a2	mmu00860	68
Gusb	Ugt2b1	mmu00860	68
Gusb	Ugt2a3	mmu00860	68
Gusb	Ugt2a1	mmu00860	68
Gusb	Ugt1a6a	mmu00860	68
Cp	Fech	mmu00860	103
Fxn	Fech	mmu00860	103
Heph	Fech	mmu00860	103
Ppox	Fech	mmu00860	331
Urod	Ppox	mmu00860	101
Fech	Fech	mmu00860	103
Fech	Hmox1	mmu00860	65
Fech	Hmox2	mmu00860	65
Hmox1	Cox10	mmu00860	65
Hmox2	Cox10	mmu00860	65
Hccs	Hmox1	mmu00860	65
Hccs	Hmox2	mmu00860	65
Cp	Hmox1	mmu00860	103
Cp	Hmox2	mmu00860	103
Fxn	Hmox1	mmu00860	103
Fxn	Hmox2	mmu00860	103
Heph	Hmox1	mmu00860	103
Heph	Hmox2	mmu00860	103
Acat1	Hmgcs2	mmu00900	57
Acat1	Hmgcs1	mmu00900	57
Acat2	Hmgcs2	mmu00900	57
Acat2	Hmgcs1	mmu00900	57
Hmgcs2	Hmgcr	mmu00900	76
Hmgcs1	Hmgcr	mmu00900	76
Hmgcr	Mvk	mmu00900	77
Mvk	Pmvk	mmu00900	78
Pmvk	Mvd	mmu00900	79
Mvd	Gm38481	mmu00900	81
Mvd	Idi1	mmu00900	81
Mvd	Idi2	mmu00900	81
Mvd	Fdps	mmu00900	81
Mvd	Ggps1	mmu00900	81
Gm38481	Fdps	mmu00900	81
Gm38481	Ggps1	mmu00900	81
Idi1	Fdps	mmu00900	81
Idi1	Ggps1	mmu00900	81
Idi2	Fdps	mmu00900	81
Idi2	Ggps1	mmu00900	81
Fdps	Fdps	mmu00900	81
Fdps	Ggps1	mmu00900	81
Ggps1	Ggps1	mmu00900	81
Fdps	Nus1	mmu00900	89
Fdps	Dhdds	mmu00900	89
Ggps1	Nus1	mmu00900	89
Ggps1	Dhdds	mmu00900	89
Nus1	Pdss1	mmu00900	89
Nus1	Pdss2	mmu00900	89
Dhdds	Pdss1	mmu00900	89
Dhdds	Pdss2	mmu00900	89
Fdps	Pdss1	mmu00900	89
Fdps	Pdss2	mmu00900	89
Ggps1	Pdss1	mmu00900	89
Ggps1	Pdss2	mmu00900	89
Fdps	Fntb	mmu00900	89
Fdps	Fnta	mmu00900	89
Ggps1	Fntb	mmu00900	89
Ggps1	Fnta	mmu00900	89
Fntb	Nus1	mmu00900	89
Fntb	Dhdds	mmu00900	89
Fnta	Nus1	mmu00900	89
Fnta	Dhdds	mmu00900	89
Fntb	Pdss1	mmu00900	89
Fntb	Pdss2	mmu00900	89
Fnta	Pdss1	mmu00900	89
Fnta	Pdss2	mmu00900	89
Icmt	Zmpste24	mmu00900	143
Icmt	Rce1	mmu00900	143
Zmpste24	Fntb	mmu00900	149
Zmpste24	Fnta	mmu00900	149
Rce1	Fntb	mmu00900	149
Rce1	Fnta	mmu00900	149
Cps1	Glud1	mmu00910	11
Cps1	Glul	mmu00910	11
Glud1	Glul	mmu00910	11
Papss1	Suox	mmu00920	23
Papss2	Suox	mmu00920	23
Papss1	Papss1	mmu00920	43
Papss1	Papss2	mmu00920	43
Papss2	Papss2	mmu00920	43
Papss1	Bpnt1	mmu00920	43
Papss1	Impad1	mmu00920	43
Papss2	Bpnt1	mmu00920	43
Papss2	Impad1	mmu00920	43
Tst	Suox	mmu00920	25
Mpst	Suox	mmu00920	25
Selenbp1	Sqor	mmu00920	33
Selenbp2	Sqor	mmu00920	33
Sqor	Ethe1	mmu00920	200
Ethe1	Tst	mmu00920	25
Ethe1	Mpst	mmu00920	25
Ethe1	Suox	mmu00920	25
Mars2	Mtfmt	mmu00970	102
Mars1	Mtfmt	mmu00970	102
Sars	Pstk	mmu00970	138
Sars2	Pstk	mmu00970	138
Pstk	Sepsecs	mmu00970	139
Gatb	Qars	mmu00970	119
Gatc	Qars	mmu00970	119
Qrsl1	Qars	mmu00970	119
Gatb	Nars2	mmu00970	127
Gatb	Nars	mmu00970	127
Gatc	Nars2	mmu00970	127
Gatc	Nars	mmu00970	127
Qrsl1	Nars2	mmu00970	127
Qrsl1	Nars	mmu00970	127
Gstt3	Cyp1a1	mmu00980	243
Gstt3	Cyp1a2	mmu00980	243
Gsta1	Cyp1a1	mmu00980	243
Gsta1	Cyp1a2	mmu00980	243
Gsta2	Cyp1a1	mmu00980	243
Gsta2	Cyp1a2	mmu00980	243
Gsta3	Cyp1a1	mmu00980	243
Gsta3	Cyp1a2	mmu00980	243
Gsta4	Cyp1a1	mmu00980	243
Gsta4	Cyp1a2	mmu00980	243
Gstm1	Cyp1a1	mmu00980	243
Gstm1	Cyp1a2	mmu00980	243
Gstm2	Cyp1a1	mmu00980	243
Gstm2	Cyp1a2	mmu00980	243
Gstm3	Cyp1a1	mmu00980	243
Gstm3	Cyp1a2	mmu00980	243
Gstm4	Cyp1a1	mmu00980	243
Gstm4	Cyp1a2	mmu00980	243
Gstm5	Cyp1a1	mmu00980	243
Gstm5	Cyp1a2	mmu00980	243
Gstm6	Cyp1a1	mmu00980	243
Gstm6	Cyp1a2	mmu00980	243
Gstp2	Cyp1a1	mmu00980	243
Gstp2	Cyp1a2	mmu00980	243
Gstp1	Cyp1a1	mmu00980	243
Gstp1	Cyp1a2	mmu00980	243
Gstt1	Cyp1a1	mmu00980	243
Gstt1	Cyp1a2	mmu00980	243
Gstt2	Cyp1a1	mmu00980	243
Gstt2	Cyp1a2	mmu00980	243
Gsto1	Cyp1a1	mmu00980	243
Gsto1	Cyp1a2	mmu00980	243
Mgst2	Cyp1a1	mmu00980	243
Mgst2	Cyp1a2	mmu00980	243
Gstp3	Cyp1a1	mmu00980	243
Gstp3	Cyp1a2	mmu00980	243
Hpgds	Cyp1a1	mmu00980	243
Hpgds	Cyp1a2	mmu00980	243
Mgst1	Cyp1a1	mmu00980	243
Mgst1	Cyp1a2	mmu00980	243
Mgst3	Cyp1a1	mmu00980	243
Mgst3	Cyp1a2	mmu00980	243
Gsto2	Cyp1a1	mmu00980	243
Gsto2	Cyp1a2	mmu00980	243
Gstm7	Cyp1a1	mmu00980	243
Gstm7	Cyp1a2	mmu00980	243
Gstt4	Cyp1a1	mmu00980	243
Gstt4	Cyp1a2	mmu00980	243
Gstk1	Cyp1a1	mmu00980	243
Gstk1	Cyp1a2	mmu00980	243
Ephx1	Cyp1a1	mmu00980	242
Ephx1	Cyp1a2	mmu00980	242
Ephx1	Gstt3	mmu00980	243
Ephx1	Gsta1	mmu00980	243
Ephx1	Gsta2	mmu00980	243
Ephx1	Gsta3	mmu00980	243
Ephx1	Gsta4	mmu00980	243
Ephx1	Gstm1	mmu00980	243
Ephx1	Gstm2	mmu00980	243
Ephx1	Gstm3	mmu00980	243
Ephx1	Gstm4	mmu00980	243
Ephx1	Gstm5	mmu00980	243
Ephx1	Gstm6	mmu00980	243
Ephx1	Gstp2	mmu00980	243
Ephx1	Gstp1	mmu00980	243
Ephx1	Gstt1	mmu00980	243
Ephx1	Gstt2	mmu00980	243
Ephx1	Gsto1	mmu00980	243
Ephx1	Mgst2	mmu00980	243
Ephx1	Gstp3	mmu00980	243
Ephx1	Hpgds	mmu00980	243
Ephx1	Mgst1	mmu00980	243
Ephx1	Mgst3	mmu00980	243
Ephx1	Gsto2	mmu00980	243
Ephx1	Gstm7	mmu00980	243
Ephx1	Gstt4	mmu00980	243
Ephx1	Gstk1	mmu00980	243
Ephx1	Dhdh	mmu00980	219
Cyp2e1	Gstt3	mmu00980	120
Cyp2e1	Gsta1	mmu00980	120
Cyp2e1	Gsta2	mmu00980	120
Cyp2e1	Gsta3	mmu00980	120
Cyp2e1	Gsta4	mmu00980	120
Cyp2e1	Gstm1	mmu00980	120
Cyp2e1	Gstm2	mmu00980	120
Cyp2e1	Gstm3	mmu00980	120
Cyp2e1	Gstm4	mmu00980	120
Cyp2e1	Gstm5	mmu00980	120
Cyp2e1	Gstm6	mmu00980	120
Cyp2e1	Gstp2	mmu00980	120
Cyp2e1	Gstp1	mmu00980	120
Cyp2e1	Gstt1	mmu00980	120
Cyp2e1	Gstt2	mmu00980	120
Cyp2e1	Gsto1	mmu00980	120
Cyp2e1	Mgst2	mmu00980	120
Cyp2e1	Gstp3	mmu00980	120
Cyp2e1	Hpgds	mmu00980	120
Cyp2e1	Mgst1	mmu00980	120
Cyp2e1	Mgst3	mmu00980	120
Cyp2e1	Gsto2	mmu00980	120
Cyp2e1	Gstm7	mmu00980	120
Cyp2e1	Gstt4	mmu00980	120
Cyp2e1	Gstk1	mmu00980	120
Cyp2e1	Ephx1	mmu00980	96
Gstt3	Gstt3	mmu00980	62
Gstt3	Gsta1	mmu00980	62
Gstt3	Gsta2	mmu00980	62
Gstt3	Gsta3	mmu00980	62
Gstt3	Gsta4	mmu00980	62
Gstt3	Gstm1	mmu00980	62
Gstt3	Gstm2	mmu00980	62
Gstt3	Gstm3	mmu00980	62
Gstt3	Gstm4	mmu00980	62
Gstt3	Gstm5	mmu00980	62
Gstt3	Gstm6	mmu00980	62
Gstt3	Gstp2	mmu00980	62
Gstt3	Gstp1	mmu00980	62
Gstt3	Gstt1	mmu00980	62
Gstt3	Gstt2	mmu00980	62
Gstt3	Gsto1	mmu00980	62
Gstt3	Mgst2	mmu00980	62
Gstt3	Gstp3	mmu00980	62
Gstt3	Hpgds	mmu00980	62
Gstt3	Mgst1	mmu00980	62
Gstt3	Mgst3	mmu00980	62
Gstt3	Gsto2	mmu00980	62
Gstt3	Gstm7	mmu00980	62
Gstt3	Gstt4	mmu00980	62
Gstt3	Gstk1	mmu00980	62
Gsta1	Gsta1	mmu00980	62
Gsta1	Gsta2	mmu00980	62
Gsta1	Gsta3	mmu00980	62
Gsta1	Gsta4	mmu00980	62
Gsta1	Gstm1	mmu00980	62
Gsta1	Gstm2	mmu00980	62
Gsta1	Gstm3	mmu00980	62
Gsta1	Gstm4	mmu00980	62
Gsta1	Gstm5	mmu00980	62
Gsta1	Gstm6	mmu00980	62
Gsta1	Gstp2	mmu00980	62
Gsta1	Gstp1	mmu00980	62
Gsta1	Gstt1	mmu00980	62
Gsta1	Gstt2	mmu00980	62
Gsta1	Gsto1	mmu00980	62
Gsta1	Mgst2	mmu00980	62
Gsta1	Gstp3	mmu00980	62
Gsta1	Hpgds	mmu00980	62
Gsta1	Mgst1	mmu00980	62
Gsta1	Mgst3	mmu00980	62
Gsta1	Gsto2	mmu00980	62
Gsta1	Gstm7	mmu00980	62
Gsta1	Gstt4	mmu00980	62
